#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
"3212","Aqui a Emenda N°110 destina R$ 50.000,00  para REALIZAÇÃO DA XXIII SEMANA DO PRODUTOR RURAL DO DF NO NÚCLEO RURAL","2012-02-21 17:29:00","TAGUATINGA","Emenda N°110&lt;BR&gt;Valor:  R$ 50.000,00 &lt;BR&gt;Autor: Aylton Gomes &lt;BR&gt;O valor será gasto em: REALIZAÇÃO DA XXIII SEMANA DO PRODUTOR RURAL DO DF NO NÚCLEO RURAL&lt;BR&gt;Região do DF onde será gasto o recurso: 03 - REGIÃO III - TAGUATINGA&lt;BR&gt;Ação: 04090 - APOIO A EVENTOS &lt;BR&gt;Função: 20- AGRICULTURA &lt;BR&gt;Subfunção: 392 - DIFUSÃO CULTURAL&lt;BR&gt;Unidade Orçamentária: 11108- ADMINISTRAÇÃO REGIONAL DE PLANALTINA ","TAGUATINGA, Aylton Gomes, ","-15.81772","-48.07596",YES,YES
"3213","Aqui a Emenda N°119 destina R$ 200.000,00  para REALIZAÇÃO DA VIII EXPOGAMA DA ASSOCIAÇÃO DOS CRIADORES E PRODUTORES","2012-02-21 17:29:00","GAMA","Emenda N°119&lt;BR&gt;Valor:  R$ 200.000,00 &lt;BR&gt;Autor: Aylton Gomes &lt;BR&gt;O valor será gasto em: REALIZAÇÃO DA VIII EXPOGAMA DA ASSOCIAÇÃO DOS CRIADORES E PRODUTORES&lt;BR&gt;Região do DF onde será gasto o recurso: 02 - REGIÃO II - GAMA&lt;BR&gt;Ação: 03678- REALIZAÇÃO DE EVENTOS &lt;BR&gt;Função: 13- CULTURA &lt;BR&gt;Subfunção: 392 - DIFUSÃO CULTURAL&lt;BR&gt;Unidade Orçamentária: 16101- SECRETARIA DE ESTADO DE CULTURA DO DISTRITO FEDERAL ","GAMA, Aylton Gomes, ","-16.01498","-48.0622",YES,YES
"3214","Aqui a Emenda N°135 destina R$ 150.000,00  para APOIO A AJAX- ASSOCIAÇÃO RECREATIVA DESPORTIVA DE SÃO SEBASTIÃO.","2012-02-21 17:29:00","SÃO SEBASTIÃO","Emenda N°135&lt;BR&gt;Valor:  R$ 150.000,00 &lt;BR&gt;Autor: Chico Leite &lt;BR&gt;O valor será gasto em: APOIO A AJAX- ASSOCIAÇÃO RECREATIVA DESPORTIVA DE SÃO SEBASTIÃO.&lt;BR&gt;Região do DF onde será gasto o recurso: 14 - REGIÃO XIV - SÃO SEBASTIÃO&lt;BR&gt;Ação: 04089- CAPACITAÇÃO DE PESSOAS&lt;BR&gt;Função: 13- CULTURA&lt;BR&gt;Subfunção: 392 - DIFUSÃO CULTURAL&lt;BR&gt;Unidade Orçamentária: 16101 - SECRETARIA DE ESTADO DE CULTURA DO DISTRITO FEDERAL ","SÃO SEBASTIÃO, Chico Leite, ","-15.96364","-47.721",YES,YES
"3215","Aqui a Emenda N°152 destina R$ 250.000,00  para AMPLIAÇÃO DO CENTRO DE ENSINO MÉDIO 06 DE TAGUATINGA","2012-02-21 17:29:00","TAGUATINGA","Emenda N°152&lt;BR&gt;Valor:  R$ 250.000,00 &lt;BR&gt;Autor: Chico Leite &lt;BR&gt;O valor será gasto em: AMPLIAÇÃO DO CENTRO DE ENSINO MÉDIO 06 DE TAGUATINGA&lt;BR&gt;Região do DF onde será gasto o recurso: 03 - REGIÃO III - TAGUATINGA&lt;BR&gt;Ação: 03231 -AMPLIAÇÃO DE UNIDADES DE ENSINO MÉDIO&lt;BR&gt;Função: 12-EDUCAÇÃO&lt;BR&gt;Subfunção: 362 - ENSINO MÉDIO&lt;BR&gt;Unidade Orçamentária: 18101 - SECRETARIA DE ESTADO DE EDUCACAO DO DISTRITO FEDERAL","TAGUATINGA, Chico Leite, ","-15.81772","-48.07596",YES,YES
"3216","Aqui a Emenda N°152 destina R$ 250.000,00  para AMPLIAÇÃO DO CENTRO DE ENSINO MÉDIO 06 DE TAGUATINGA","2012-02-21 17:29:00","TAGUATINGA","Emenda N°152&lt;BR&gt;Valor:  R$ 250.000,00 &lt;BR&gt;Autor: Chico Leite &lt;BR&gt;O valor será gasto em: AMPLIAÇÃO DO CENTRO DE ENSINO MÉDIO 06 DE TAGUATINGA&lt;BR&gt;Região do DF onde será gasto o recurso: 03 - REGIÃO III - TAGUATINGA&lt;BR&gt;Ação: 03231 -AMPLIAÇÃO DE UNIDADES DE ENSINO MÉDIO&lt;BR&gt;Função: 12-EDUCAÇÃO&lt;BR&gt;Subfunção: 362 - ENSINO MÉDIO&lt;BR&gt;Unidade Orçamentária: 18101 - SECRETARIA DE ESTADO DE EDUCACAO DO DISTRITO FEDERAL","TAGUATINGA, Chico Leite, ","-15.81772","-48.07596",YES,YES
"3217","Aqui a Emenda N°162 destina R$ 300.000,00  para APOIO AS ATIVIDADES DESENVOLVIDAS PELO ICEP BRASIL ( INSTITUTO CULTURAL E PR","2012-02-21 17:29:00","TAGUATINGA","Emenda N°162&lt;BR&gt;Valor:  R$ 300.000,00 &lt;BR&gt;Autor: Chico Leite &lt;BR&gt;O valor será gasto em: APOIO AS ATIVIDADES DESENVOLVIDAS PELO ICEP BRASIL ( INSTITUTO CULTURAL E PR&lt;BR&gt;Região do DF onde será gasto o recurso: 03 - REGIÃO III - TAGUATINGA&lt;BR&gt;Ação: 04089- CAPACITAÇÃO DE PESSOAS &lt;BR&gt;Função: 13- CULTURA &lt;BR&gt;Subfunção: 392 - DIFUSÃO CULTURAL&lt;BR&gt;Unidade Orçamentária: 16101 -SECRETARIA DE ESTADO DE CULTURA DO DISTRITO FEDERAL ","TAGUATINGA, Chico Leite, ","-15.81772","-48.07596",YES,YES
"3218","Aqui a Emenda N°162 destina R$ 300.000,00  para APOIO AS ATIVIDADES DESENVOLVIDAS PELO ICEP BRASIL ( INSTITUTO CULTURAL E PR","2012-02-21 17:29:00","TAGUATINGA","Emenda N°162&lt;BR&gt;Valor:  R$ 300.000,00 &lt;BR&gt;Autor: Chico Leite &lt;BR&gt;O valor será gasto em: APOIO AS ATIVIDADES DESENVOLVIDAS PELO ICEP BRASIL ( INSTITUTO CULTURAL E PR&lt;BR&gt;Região do DF onde será gasto o recurso: 03 - REGIÃO III - TAGUATINGA&lt;BR&gt;Ação: 04089- CAPACITAÇÃO DE PESSOAS &lt;BR&gt;Função: 13- CULTURA &lt;BR&gt;Subfunção: 392 - DIFUSÃO CULTURAL&lt;BR&gt;Unidade Orçamentária: 16101 -SECRETARIA DE ESTADO DE CULTURA DO DISTRITO FEDERAL ","TAGUATINGA, Chico Leite, ","-15.81772","-48.07596",YES,YES
"3219","Aqui a Emenda N°169 destina R$ 100.000,00  para APOIO A UECDAC- UNIÃO EDUCATIVA ,CULTURAL , DESPORTIVA ASSISTENCIAL E CIDADAN","2012-02-21 17:29:00","DISTRITO FEDERAL","Emenda N°169&lt;BR&gt;Valor:  R$ 100.000,00 &lt;BR&gt;Autor: Chico Leite &lt;BR&gt;O valor será gasto em: APOIO A UECDAC- UNIÃO EDUCATIVA ,CULTURAL , DESPORTIVA ASSISTENCIAL E CIDADAN&lt;BR&gt;Região do DF onde será gasto o recurso: 99 - DISTRITO FEDERAL&lt;BR&gt;Ação: 04089- CAPACITAÇÃO DE PESSOAS &lt;BR&gt;Função: 14- DIREITOS DA CIDADANIA &lt;BR&gt;Subfunção: 422- DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS &lt;BR&gt;Unidade Orçamentária: 11114 -ADMINISTRAÇÃO REGIONAL DE SAMAMBAIA ","DISTRITO FEDERAL, Chico Leite, ","-15.7924","-47.88236",YES,YES
"3220","Aqui a Emenda N°207 destina R$ 100.000,00  para CONSTRUÇÃO DO CURRAL COMUNITÁRIO NA EXPANSÃO DE SAMAMBAIA","2012-02-21 17:29:00","SAMAMBAIA","Emenda N°207&lt;BR&gt;Valor:  R$ 100.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: CONSTRUÇÃO DO CURRAL COMUNITÁRIO NA EXPANSÃO DE SAMAMBAIA&lt;BR&gt;Região do DF onde será gasto o recurso: 12 - REGIÃO XII - SAMAMBAIA &lt;BR&gt;Ação: 03246- CONSTRUÇÃO DE CENTRO COMUNITÁRIO &lt;BR&gt;Função: 15- URBANISMO &lt;BR&gt;Subfunção: 244- ASSISTÊNCIA COMUNITÁRIA &lt;BR&gt;Unidade Orçamentária: 14101 - SECRETARIA DE ESTADO DE AGRICULTURA E DESENVOLVIM ","SAMAMBAIA, Wasny de Roure, ","-15.87681","-48.08827",YES,YES
"3221","Aqui a Emenda N°210 destina R$ 400.000,00  para REALIZAÇÃO DE OBRAS DE REVITAUZAÇÃO E URBANIZAÇÃO DE PRAÇAS NA REGIÃO ADMINIS","2012-02-21 17:29:00","SAMAMBAIA","Emenda N°210&lt;BR&gt;Valor:  R$ 400.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: REALIZAÇÃO DE OBRAS DE REVITAUZAÇÃO E URBANIZAÇÃO DE PRAÇAS NA REGIÃO ADMINIS&lt;BR&gt;Região do DF onde será gasto o recurso: 12 - REGIÃO XII - SAMAMBAIA &lt;BR&gt;Ação: 03902- REFORMA DE PRAÇAS PÚBLICAS E PARQUES&lt;BR&gt;Função: 15 - URBANISMO&lt;BR&gt;Subfunção: 451 - INFRA-ESTRUTURA URBANA&lt;BR&gt;Unidade Orçamentária: 11114- ADMINISTRAÇÃO REGIONAL DE SAMAMBAIA","SAMAMBAIA, Wasny de Roure, ","-15.87681","-48.08827",YES,YES
"3222","Aqui a Emenda N°211 destina R$ 80.000,00  para APOIO A REALIZAÇÃO DO PROJETO ``CAPACITAÇÃO PROFISSIONAL`` INSTITUTO VIVA OBR","2012-02-21 17:29:00","DISTRITO FEDERAL","Emenda N°211&lt;BR&gt;Valor:  R$ 80.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: APOIO A REALIZAÇÃO DO PROJETO ``CAPACITAÇÃO PROFISSIONAL`` INSTITUTO VIVA OBR&lt;BR&gt;Região do DF onde será gasto o recurso: 99 - DISTRITO FEDERAL&lt;BR&gt;Ação: 03902- REFORMA DE PRAÇAS PÚBLICAS E PARQUES &lt;BR&gt;Função: 15 - URBANISMO &lt;BR&gt;Subfunção: 451 - INFRA-ESTRUTURA URBANA &lt;BR&gt;Unidade Orçamentária: 11114 - ADMINISTRAÇÃO REGIONAL DE SAMAMBAIA ","DISTRITO FEDERAL, Wasny de Roure, ","-15.7924","-47.88236",YES,YES
"3223","Aqui a Emenda N°212 destina R$ 800.000,00  para CONSTRUÇÃO DE CRECHES PÚBLICAS NO DISTRITO FEDERAL","2012-02-21 17:29:00","DISTRITO FEDERAL","Emenda N°212&lt;BR&gt;Valor:  R$ 800.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: CONSTRUÇÃO DE CRECHES PÚBLICAS NO DISTRITO FEDERAL&lt;BR&gt;Região do DF onde será gasto o recurso: 99 - DISTRITO FEDERAL&lt;BR&gt;Ação: 20077 - CONSTRUÇÃO DE CRECHES NO DISTRITO FEDERAL&lt;BR&gt;Função: 12 - EDUCAÇÃO&lt;BR&gt;Subfunção: 365 - EDUCAÇÃO INFANTIL&lt;BR&gt;Unidade Orçamentária: 18101-SECRETARIA DE ESTADO DE EDUCACAO DO DISTRITO FEDERAL","DISTRITO FEDERAL, Wasny de Roure, ","-15.7924","-47.88236",YES,YES
"3224","Aqui a Emenda N°231 destina R$ 240.000,00  para COBERTURA DAS QUADRAS POLIESPORTIVAS DO CENTRO EDUCACIONAL 08 DE BRAZLÃNDIA","2012-02-21 17:29:00","BRAZLÂNDIA","Emenda N°231&lt;BR&gt;Valor:  R$ 240.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: COBERTURA DAS QUADRAS POLIESPORTIVAS DO CENTRO EDUCACIONAL 08 DE BRAZLÃNDIA&lt;BR&gt;Região do DF onde será gasto o recurso: 04 - REGIÃO IV - BRAZLÂNDIA &lt;BR&gt;Ação: 03236- REFORMA DE UNIDADES DE ENSINO FUNDAMENTAL &lt;BR&gt;Função: 12-EDUCAÇÃO &lt;BR&gt;Subfunção: 361- ENSINO FUNDAMENTAL &lt;BR&gt;Unidade Orçamentária: 22101- SECRETARIA DE ESTADO DE OBRAS DO DISTRITO FEDERAL","BRAZLÂNDIA, Wasny de Roure, ","-15.66602","-48.19779",YES,YES
"3225","Aqui a Emenda N°235 destina R$ 240.000,00  para COBERTURA DA QUADRA POLIESPORTIVA DO CENTRO DE ENSINO FUNDAMENTAL 01","2012-02-21 17:29:00","PARANOÁ","Emenda N°235&lt;BR&gt;Valor:  R$ 240.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: COBERTURA DA QUADRA POLIESPORTIVA DO CENTRO DE ENSINO FUNDAMENTAL 01&lt;BR&gt;Região do DF onde será gasto o recurso: 07 - REGIÃO VII - PARANOÁ&lt;BR&gt;Ação: 03236- REFORMA DE UNIDADES DE ENSINO FUNDAMENTAL &lt;BR&gt;Função: 12- EDUCAÇÃO &lt;BR&gt;Subfunção: 361- ENSINO FUNDAMENTAL &lt;BR&gt;Unidade Orçamentária: 22101- SECRETARIA DE ESTADO DE OBRAS DO DISTRITO FEDERAL","PARANOÁ, Wasny de Roure, ","-15.77104","-47.77954",YES,YES
"3226","Aqui a Emenda N°238 destina R$ 360.000,00  para OBRAS DE URBANIZAÇÃO DAS QUADRAS 309/509 À 317/517 EM SAMAMBAIA","2012-02-21 17:29:00","SAMAMBAIA","Emenda N°238&lt;BR&gt;Valor:  R$ 360.000,00 &lt;BR&gt;Autor: Wasny de Roure &lt;BR&gt;O valor será gasto em: OBRAS DE URBANIZAÇÃO DAS QUADRAS 309/509 À 317/517 EM SAMAMBAIA&lt;BR&gt;Região do DF onde será gasto o recurso: 12 - REGIÃO XII - SAMAMBAIA &lt;BR&gt;Ação: 01110- EXECUÇÃO DE OBRAS DE URBANIZAÇÃO&lt;BR&gt;Função: 15 - URBANISMO&lt;BR&gt;Subfunção: 451 - INFRA-ESTRUTURA URBANA&lt;BR&gt;Unidade Orçamentária: 11114- ADMINISTRAÇÃO REGIONAL DE SAMAMBAIA","SAMAMBAIA, Wasny de Roure, ","-15.87681","-48.08827",YES,YES
"3227","Aqui a Emenda N°254 destina R$ 5.000,00  para Implantação de sistema de telefones públicos para socorro nas rodovias do DF","2012-02-21 17:29:00","DISTRITO FEDERAL","Emenda N°254&lt;BR&gt;Valor:  R$ 5.000,00 &lt;BR&gt;Autor: Wellington Luiz &lt;BR&gt;O valor será gasto em: Implantação de sistema de telefones públicos para socorro nas rodovias do DF&lt;BR&gt;Região do DF onde será gasto o recurso: 99 - DISTRITO FEDERAL&lt;BR&gt;Ação: 04195- MANUTENÇÃO DAS RODOVIAS DO DISTRITO FEDERAL&lt;BR&gt;Função: 06 - SEGURANÇA PÚBLICA &lt;BR&gt;Subfunção: 122- ADMINISTRAÇÃO GERAL &lt;BR&gt;Unidade Orçamentária: 24101- SECRETARIA DE ESTADO DE SEGURANCA PÚBLICA DO DISTRITO FEDERAL","DISTRITO FEDERAL, Wellington Luiz, ","-15.7924","-47.88236",YES,YES
"3228","Aqui a Emenda N°258 destina R$ 5.000,00  para Implantação de novas unidades, ampliaçao de atribuição e modernização dos Co","2012-02-21 17:29:00","DISTRITO FEDERAL","Emenda N°258&lt;BR&gt;Valor:  R$ 5.000,00 &lt;BR&gt;Autor: Wellington Luiz &lt;BR&gt;O valor será gasto em: Implantação de novas unidades, ampliaçao de atribuição e modernização dos Co&lt;BR&gt;Região do DF onde será gasto o recurso: 99 - DISTRITO FEDERAL&lt;BR&gt;Ação: 02767 - MANUTENÇÃO E FUNCIONAMENTO DOS CONSELHOS TUTELARES &lt;BR&gt;Função: 08 - ASSIST NCIA SOCIAL &lt;BR&gt;Subfunção: 243 - ASSISTNCIA A CRIANÇA E AO ADOLESCENTE &lt;BR&gt;Unidade Orçamentária: 44101- SECRETARIA DE ESTADO DE JUSTIÇA, DIREITOS HUMANOS ","DISTRITO FEDERAL, Wellington Luiz, ","-15.7924","-47.88236",YES,YES
"3229","Aqui a Emenda N°269 destina R$ 500.000,00  para Implantação de campo de futebol amador e de grama sintética na ponte Alta No","2012-02-21 17:29:00","GAMA","Emenda N°269&lt;BR&gt;Valor:  R$ 500.000,00 &lt;BR&gt;Autor: Wellington Luiz &lt;BR&gt;O valor será gasto em: Implantação de campo de futebol amador e de grama sintética na ponte Alta No&lt;BR&gt;Região do DF onde será gasto o recurso: 02 - REGIÃO II - GAMA&lt;BR&gt;Ação: 20091 - ApOIO AO DESPORTO E LAZER PARA A JUVENTUDE DO DISTRITO FEDERAL&lt;BR&gt;Função: 27 - DESPORTO E LAZER &lt;BR&gt;Subfunção: 812 - DESPORTO COMUNITÁRIO &lt;BR&gt;Unidade Orçamentária: 11104- ADMINISTRAÇÃO REGIONAL DO GAMA ","GAMA, Wellington Luiz, ","-16.01498","-48.0622",YES,YES
